Actual,Predicted
727,768.87
464,399.39
828,688.54
566,533.37
332,332.86
1079,979.63
995,939.81
455,424.09
512,373.67
214,214.84
299,315.175
406,409.785
673,621.23
868,854.695
357,409.305
463,486.97
575,673.35
676,815.52
446,453.61
1036,972.075
955,894.06
322,301.44
734,687.49
346,302.35
267,263.77
447,381.65
436,572.64
188,256.09
360,309.215
745,628.28
371,305.595
253,232.885
546,600.155
379,337.61
279,219.125
160,240.05
641,554.405
787,740.185
217,228.02
434,500.455
260,344.51
693,779.57
381,461.37
126,193.79
477,503.225
587,568.67
198,239.795
406,366.875
627,535.01
466,417.565
329,418.985
303,223.45
875,763.47
588,614.545
231,353.99
248,260.45
221,315.59
622,556.23
419,336.01
464,426.135
284,337.21
517,600.935
510,431.815
930,820.15
507,395.185
285,294.395
370,425.87
176,282.575
185,294.5
496,396.96
622,614.96
504,528.235
347,364.225
650,634.435
532,402.7
315,290.16
572,417.705
352,329.715
289,237.23
223,243.13
535,472.81
397,573.405
556,473.54
382,508.24
758,828.32
232,322.395
932,931.525
318,398.095
553,448.65
246,230.16
288,393.5
416,512.135
219,248.005
469,367.425
307,266.665
324,224.755
147,242.915
434,387.825
582,529.125
338,331.59
315,303.4
330,338.705
613,419.285
217,397.475
768,753.735
164,140.95
592,509.175
427,487.925
265,284.72
939,891.805
157,201.24
401,404.795
495,400.43
413,313.09
345,242.88
161,233.3
310,236.265
426,470.11
228,396.25
486,409.03
389,372.09
670,544.005
334,275.57
573,590.78
389,428.645
618,815.18
178,204.11
589,560.695
349,370.81
728,756.055
622,665.165
561,503.275
327,266.395
722,603.8
558,444.145
261,276.18
316,244.82
465,441.33
591,626.47
406,435.845
354,341.35
326,491.72
505,420.78
943,926.985
268,290.69
318,227.785
142,246.715
390,371.075
289,257.875
594,417.58
486,455.84
1082,933.1
242,243.39
451,338.885
297,333.07
122,191.5
218,241.845
559,544.92
3213,3274.72
337,257.755
456,454.125
209,320.58
827,660.455
596,493.67
1070,1041.14
401,322.94
255,375.445
216,203.355
719,895.725
300,346.105
356,384.03
470,464.075
199,201.385
658,619.125
217,277.3
448,543.925
297,283.31
149,160.055
421,425.5
292,241.27
357,376.57
405,320.42
340,280.91
370,422.145
3680,3556.5
343,456.835
196,166.51
296,267.75
764,649.765
414,610.205
339,306.92
416,534.73
166,226.795
234,236.305
371,351.12
600,515.06
296,393.795
363,398.365
340,296.545
454,563.1
274,346.14
351,296.52
322,481.725
216,279.905
350,460.42
697,657.975
114,233.405
401,463.75
583,461.14
289,241.64
208,260.265
327,343.735
1851,1949.195
169,177.53
342,346.665
597,768.395
330,235.96
160,249.5
231,185.085
152,156.66
198,181.13
302,298.745
691,646.695
229,326.59
322,337.965
338,429.01
236,227.98
393,416.975
479,519.935
328,335.845
446,388.31
232,359.6
568,595.15
304,499.6
921,800.95
526,510.22
294,377.5
363,451.175
286,281.9
450,423.05
182,169.115
447,406.765
175,240.025
733,849.52
625,504.2
417,350.28
503,497.395
288,281.43
349,329.96
350,434.61
323,272.225
377,396.5
315,411.365
279,298.64
390,328.34
511,534.24
327,454.03
240,234.12
441,487.57
277,382.175
466,541.77
206,299.05
311,271.865
424,378.955
340,410.515
538,398.155
506,390.375
463,364.005
177,261.845
542,560.415
204,207.43
581,653.225
457,416.96
347,270.17
459,434.08
150,245.84
586,580.555
650,589.675
772,882.745
445,350.97
717,764.705
195,244.2
251,295.73
105,223.43
176,230.82
548,487.13
355,294.795
523,467.62
322,478.065
319,293.55
194,161.87
326,302.54
401,397.495
811,621.29
222,213.685
545,703.95
361,425.335
283,291.92
159,171.495
586,616.385
283,275.455
392,543.37
798,617.57
295,428.175
228,391.975
934,808.02
300,357.655
316,358.985
280,363.925
314,234.495
240,308.085
448,489.04
368,284.39
462,285.775
563,642.58
567,613.48
236,336.435
426,494.24
480,467.51
378,387.195
369,389.775
174,238.51
454,395.57
285,365.11
264,238.44
206,245.975
625,465.275
449,449.11
377,328.795
439,397.585
443,408.225
262,257.425
503,410.255
312,235.94
422,441.22
293,492.775
369,289.605
461,498.515
550,420.07
369,373.64
194,248.125
702,599.65
407,553.375
381,312.02
410,370.005
225,241.915
233,302.155
448,393.76
888,858.625
561,495.54
513,382.34
280,286.76
419,422.24
459,468.095
612,459.46
659,624.82
373,342.53
317,237.56
621,595.605
105,196.59
287,231.09
499,447.485
570,615.35
253,266.02
231,294.46
792,760.44
569,747.535
343,478.45
195,213.885
542,486.335
624,526.015
402,369.28
745,605.85
359,318.745
294,266.425
581,578.225
427,295.085
325,345.515
514,540.14
278,351.48
270,295.285
266,287.63
597,347.25
614,545.14
560,542.22
330,312.05
243,237.705
308,321.145
172,181.835
412,348.67
498,467.77
309,420.245
328,264.885
141,214.36
316,265.505
406,395.4
346,403.035
332,360.01
537,396.215
180,279.84
650,764.71
440,394.435
132,260.915
410,284.655
690,705.06
421,581.595
519,540.11
454,404.69
285,312.605
506,614.695
281,266.625
336,319.795
208,243.55
381,305.645
237,218.505
462,377.105
610,537.075
144,255.77
281,230.82
374,304.92
189,276.26
600,477.3
275,216.03
432,372.125
518,622.58
437,360.735
689,620.175
233,227.09
240,298.455
384,474.0
685,667.47
393,257.275
402,390.87
584,544.54
616,567.115
354,313.43
363,369.325
341,278.4
217,262.155
442,486.33
336,373.575
292,298.715
391,424.435
719,547.68
526,399.405
404,439.145
600,438.085
530,466.525
241,302.32
464,365.25
338,327.605
387,375.1
594,637.015
395,423.96
286,234.935
579,600.01
298,291.585
225,234.12
334,347.81
483,471.16
543,633.375
393,338.315
376,280.84
319,252.5
826,679.295
368,360.38
233,254.395
269,273.94
1288,1343.315
546,631.99
258,352.225
174,239.705
251,386.06
302,344.83
274,309.21
522,526.035
237,288.645
261,274.995
435,589.965
150,175.65
546,402.415
307,329.12
537,378.885
367,360.54
580,529.46
251,226.52
312,333.755
241,257.205
413,395.435
306,294.035
937,858.4
401,303.66
251,276.375
231,260.86
533,518.995
452,347.345
287,299.25
378,300.83
285,359.495
92,183.12
359,298.245
271,266.87
2432,2228.27
375,489.785
392,419.07
248,270.435
356,431.53
503,360.965
772,902.89
147,246.845
654,645.655
481,454.14
332,403.88
526,542.94
473,345.93
382,553.565
529,415.795
508,556.39
243,306.175
653,654.4
162,215.355
389,343.295
311,415.765
299,256.57
746,674.055
407,314.905
176,161.775
922,905.89
407,339.08
386,426.935
345,283.84
252,224.755
266,207.29
859,727.955
181,167.41
292,275.75
883,875.095
310,213.215
309,309.66
702,529.94
443,543.26
218,218.2
196,253.36
274,420.565
298,334.875
510,534.805
596,574.615
832,990.825
113,247.935
374,254.055
310,365.385
387,386.525
331,253.105
918,914.415
365,375.825
296,260.91
270,330.36
479,487.13
499,381.28
238,373.895
653,563.28
771,594.625
347,283.44
407,480.995
513,345.53
497,470.47
393,350.275
170,230.815
214,359.725
218,260.355
608,511.6
367,527.04
482,371.27
673,674.37
263,268.56
128,214.775
186,231.775
422,601.235
318,250.955
593,417.995
398,491.405
447,420.97
371,411.945
194,166.65
317,324.39
172,247.135
650,636.675
284,284.43
592,668.945
295,319.31
265,370.74
438,390.37
347,427.99
218,273.6
287,354.275
645,507.585
754,786.59
376,485.85
357,457.84
855,958.965
678,727.235
326,436.315
427,503.14
688,794.62
530,626.395
295,345.155
186,226.52
1039,950.505
532,524.145
522,451.4
608,746.75
585,490.035
1542,1366.53
416,434.08
377,352.24
624,623.625
562,428.135
374,472.055
282,233.78
223,236.18
388,312.04
517,619.15
356,397.975
481,511.245
640,529.38
390,324.925
334,480.405
953,862.33
427,421.575
311,345.825
418,407.03
386,440.715
340,282.63
526,540.33
275,296.665
365,447.81
482,481.375
784,623.865
758,749.49
298,492.34
183,240.755
3696,3715.48
437,480.48
494,418.76
400,334.065
412,302.6
412,324.485
368,322.07
806,856.0
351,326.39
985,769.38
475,389.175
456,416.675
541,511.94
436,550.665
269,324.335
153,209.825
395,548.855
261,389.3
247,332.96
439,465.31
234,209.01
323,363.465
323,354.98
308,325.015
492,410.205
439,544.895
147,167.17
437,458.64
367,311.56
399,479.195
251,235.355
279,377.95
217,208.945
619,504.975
337,303.42
238,331.89
691,770.54
746,806.79
401,414.64
495,345.57
356,371.94
448,429.805
316,370.025
447,538.62
367,348.005
277,420.135
364,285.215
190,295.71
266,292.98
354,292.35
205,326.635
401,297.365
397,399.795
381,423.885
469,425.44
539,676.955
728,810.01
496,568.17
578,437.895
310,317.32
257,401.43
561,477.94
506,421.745
661,577.89
450,436.735
150,200.38
242,260.265
320,244.705
273,246.105
506,467.015
498,388.31
2328,2340.95
341,312.89
410,315.785
517,526.595
532,427.285
661,641.02
262,350.52
179,373.22
361,456.005
378,475.245
274,295.52
319,389.635
572,622.155
342,348.39
481,375.35
301,305.095
333,216.835
753,575.01
266,285.255
318,284.775
367,335.665
470,401.145
492,359.385
639,678.655
210,308.695
626,500.265
148,255.51
465,538.42
385,480.18
492,644.465
299,289.74
460,391.71
721,745.015
151,271.395
738,796.525
497,615.93
352,396.18
481,388.42
482,410.765
203,242.375
323,238.825
164,271.305
282,244.46
406,372.95
374,410.17
554,579.065
447,434.61
560,462.905
751,771.715
928,952.865
362,359.125
430,461.57
174,233.395
135,254.895
255,390.565
456,517.45
264,214.765
407,416.025
257,295.205
207,307.97
328,331.33
340,393.61
293,237.17
386,433.765
565,543.695
350,356.265
630,516.655
279,298.175
387,339.745
239,245.36
707,823.54
302,366.48
260,383.675
485,554.75
880,918.765
639,697.045
273,290.965
864,898.275
309,242.795
209,340.805
512,523.13
218,213.585
794,849.12
892,903.2
337,334.195
318,272.44
423,455.905
760,559.485
415,342.53
519,580.375
316,257.375
265,239.675
306,244.24
495,519.015
432,577.02
230,212.125
600,604.43
612,447.15
553,434.785
261,312.35
269,294.105
659,508.43
289,273.79
473,593.09
204,254.075
453,489.515
277,273.23
4024,4035.165
193,327.84
345,359.355
340,330.445
341,243.495
628,577.085
367,373.705
561,396.215
572,476.35
309,308.29
560,571.455
401,420.775
499,376.87
802,698.695
323,276.995
286,250.47
229,299.495
346,341.135
260,353.45
349,305.485
577,594.875
306,483.11
400,300.335
523,562.21
215,301.39
873,872.655
337,382.175
257,367.72
196,257.315
338,405.38
343,305.835
521,403.77
290,278.265
448,589.33
204,357.655
226,195.825
275,230.84
256,251.845
490,539.58
1053,1024.14
577,406.895
255,336.2
385,393.635
227,257.81
205,235.48
1947,2012.435
268,214.21
1042,997.795
589,504.63
614,581.79
1746,1590.93
406,361.095
778,899.085
301,298.85
414,421.455
515,487.415
468,292.515
677,877.93
225,363.305
195,328.055
591,592.455
196,179.49
223,292.145
269,239.195
538,480.84
345,312.565
546,427.175
963,829.725
277,299.75
554,400.97
279,207.53
290,211.715
329,349.88
347,234.395
297,440.73
128,221.73
853,657.97
680,740.64
442,382.29
302,242.225
198,276.735
272,294.415
960,962.995
502,444.175
328,291.735
530,525.405
398,306.435
731,655.305
190,193.365
592,533.9
310,232.415
273,381.41
385,369.09
485,522.06
245,328.96
376,304.71
260,313.75
960,949.49
668,509.905
677,554.355
165,235.315
503,555.005
133,115.705
444,516.87
130,185.595
689,840.9
328,274.09
564,523.68
727,629.695
194,262.54
650,850.13
430,383.585
280,404.44
294,317.785
470,457.395
226,228.655
137,136.61
376,500.44
224,244.13
464,308.16
510,522.145
146,249.575
185,188.43
445,347.465
306,232.69
337,337.22
157,193.73
302,279.06
532,533.925
559,614.36
328,476.79
220,280.395
284,290.63
557,691.585
469,314.455
215,280.87
503,476.155
191,219.365
312,320.835
618,461.61
997,890.61
390,362.715
275,322.055
553,509.325
279,297.14
481,429.575
458,371.755
392,347.38
390,410.165
509,378.105
211,226.96
382,459.995
335,410.805
265,205.675
473,470.65
423,522.975
549,367.875
553,465.1
234,347.745
436,498.095
859,713.755
225,251.55
402,369.69
315,347.15
1004,811.095
526,684.15
476,423.4
558,561.025
304,306.37
232,215.635
327,254.595
395,420.78
388,514.45
364,283.99
237,402.725
404,346.6
278,337.24
918,721.025
983,873.24
393,381.3
561,529.245
147,233.88
231,236.815
435,371.31
454,529.01
463,403.25
627,448.675
570,485.815
938,864.055
402,398.245
386,357.9
196,217.65
454,371.67
355,541.63
422,378.91
143,175.68
291,347.95
638,566.025
309,253.205
264,347.98
557,607.35
449,527.75
319,282.205
437,386.35
505,447.18
499,476.655
219,323.515
261,280.43
447,599.125
332,240.42
545,454.28
287,243.7
413,393.385
409,335.96
509,525.32
452,360.98
247,307.65
366,372.66
381,298.72
501,544.23
463,409.295
490,426.165
2751,2796.365
95,234.16
298,350.07
366,473.005
494,609.575
241,228.62
156,168.76
550,612.665
391,339.46
403,386.52
572,594.595
440,553.36
705,499.225
349,312.155
346,244.12
157,194.22
465,468.35
310,254.92
596,483.81
329,226.21
608,600.275
904,819.645
298,281.595
518,583.595
472,497.54
474,455.095
270,241.98
738,834.575
451,552.075
835,881.61
587,640.635
461,582.23
338,330.18
202,237.435
447,318.945
343,292.985
369,276.26
643,527.34
471,528.405
257,246.585
378,329.695
398,336.185
688,815.685
339,297.245
419,390.39
287,373.31
768,814.78
431,402.72
228,189.795
423,374.605
346,420.915
585,623.11
490,584.49
342,407.35
2664,2802.005
271,227.045
352,474.18
318,399.355
190,270.495
217,247.965
542,442.205
192,209.0
384,326.97
338,299.895
247,375.47
595,431.695
464,536.795
121,235.0
273,217.59
460,442.26
662,596.85
265,268.185
536,444.655
281,346.42
392,297.135
290,362.88
406,442.16
259,376.365
386,504.08
216,224.36
257,307.76
288,270.085
299,290.245
267,324.885
613,466.555
305,440.02
590,641.46
523,575.085
541,711.49
778,859.87
146,205.615
194,244.005
339,288.765
327,284.66
182,189.51
259,255.84
595,548.975
194,182.37
603,521.505
363,439.255
384,508.995
315,292.005
130,248.035
287,407.52
328,496.225
296,404.32
159,238.9
355,347.14
218,225.905
187,193.405
230,274.895
548,555.125
301,371.63
617,583.27
888,865.375
402,504.555
262,245.27
820,745.26
376,337.535
320,396.4
451,490.19
536,396.5
213,272.255
290,384.595
224,265.73
599,679.94
435,542.13
401,317.265
537,552.21
815,904.405
251,273.73
616,585.72
302,235.86
480,460.28
354,298.555
328,285.44
211,246.995
576,604.39
508,537.93
476,220.85
619,542.28
396,501.655
261,280.085
358,368.8
429,336.38
666,550.6
239,266.285
279,245.22
279,293.845
372,338.78
510,463.48
474,562.495
494,446.85
284,255.37
271,459.365
379,269.02
418,504.245
544,445.23
422,442.46
501,532.635
448,557.305
302,202.26
621,567.5
211,276.915
281,393.25
818,642.79
297,322.94
153,302.39
499,354.31
124,195.705
311,199.59
484,445.165
242,279.13
352,318.29
242,232.335
524,403.04
280,378.78
520,491.98
307,292.205
413,526.27
343,295.355
412,392.46
765,665.01
363,495.3
255,305.11
515,442.6
406,371.63
276,293.105
380,435.245
509,455.305
277,298.64
288,271.435
371,384.805
562,452.345
301,438.45
169,384.87
314,210.4
501,543.86
268,234.31
462,455.48
268,292.495
448,612.225
211,300.365
472,531.975
908,881.58
509,502.81
477,471.535
555,351.71
308,353.525
384,393.15
367,386.95
304,280.485
201,289.88
399,320.095
506,442.465
538,555.04
603,652.95
246,229.96
920,814.94
396,361.025
417,363.605
210,190.475
1854,1884.52
270,284.82
598,605.2
293,255.945
901,733.95
322,297.96
744,874.84
419,366.18
277,318.49
406,370.195
427,299.88
535,546.26
410,365.255
941,736.755
282,282.055
375,347.45
242,248.755
763,763.445
204,299.405
107,214.59
707,704.24
307,348.39
373,495.105
261,277.475
398,530.27
318,368.65
118,286.43
221,242.645
313,348.18
176,249.11
274,411.41
124,223.9
652,750.665
658,508.105
413,435.975
508,405.055
260,245.93
385,378.675
515,582.425
422,298.405
214,297.735
169,212.62
383,436.055
317,279.01
471,392.01
451,446.36
481,510.91
351,229.815
445,470.015
345,288.65
742,654.11
326,271.405
212,163.06
211,200.03
320,377.955
247,233.195
789,765.365
267,281.265
515,574.195
529,540.005
565,427.625
506,371.4
241,321.315
515,457.585
528,533.725
133,203.715
609,561.59
639,645.56
392,301.33
750,687.195
596,570.595
376,281.025
771,776.75
376,450.215
122,228.465
671,804.255
400,349.735
368,329.015
663,589.76
230,255.06
219,195.455
320,430.47
700,507.115
299,309.43
184,250.605
360,380.915
679,665.445
363,367.585
238,303.495
1004,793.435
565,472.7
528,376.735
630,505.15
4566,4445.855
369,377.57
165,225.61
196,255.035
448,634.995
1408,1128.69
275,236.3
400,382.655
356,417.835
308,265.08
391,453.235
505,340.215
942,826.8
250,269.31
202,237.34
254,433.79
394,364.835
228,316.245
666,712.725
522,454.21
913,888.35
557,554.13
557,475.265
579,562.895
208,213.73
474,474.01
482,488.76
313,314.115
159,144.72
378,368.535
416,372.91
571,518.615
234,233.49
551,449.57
594,503.79
465,469.965
247,236.615
784,674.6
629,539.7
245,463.365
344,417.41
478,556.395
309,411.475
1936,2057.395
362,305.33
424,534.575
519,514.875
566,438.555
603,426.635
410,424.045
271,244.885
266,228.89
989,868.475
338,361.605
161,215.675
270,480.03
480,367.605
556,484.805
380,527.83
218,246.35
241,364.075
596,425.06
542,469.815
946,788.785
485,439.125
530,723.75
217,316.625
569,528.855
500,453.34
754,637.55
235,261.95
494,581.63
368,526.23
528,706.875
278,287.705
864,884.335
524,736.855
244,221.25
447,551.405
759,916.105
116,242.99
469,382.89
553,598.135
330,279.245
492,453.13
411,439.335
331,325.315
1068,859.955
440,377.49
308,246.905
307,349.835
506,530.555
349,464.01
202,212.73
433,506.815
328,461.68
578,461.67
254,387.09
275,278.905
344,252.79
183,232.96
474,553.335
599,520.435
337,497.61
317,300.935
381,475.65
407,348.58
385,339.7
573,678.01
240,249.94
255,421.705
317,305.005
627,531.685
333,302.41
662,586.6
182,239.24
876,749.415
248,208.88
526,387.28
404,290.085
471,359.84
357,540.64
132,246.795
162,219.795
647,539.745
877,803.26
338,379.605
279,238.715
488,443.36
275,331.495
628,506.29
302,290.785
484,448.26
963,965.14
439,546.14
544,603.095
302,350.085
137,196.41
167,205.295
176,232.945
255,220.69
331,248.07
573,584.07
328,299.69
528,535.73
444,466.78
311,357.31
440,334.2
448,467.455
360,257.785
562,608.63
359,355.82
305,352.55
424,477.71
163,270.305
828,705.965
2976,2827.25
125,205.64
286,224.88
362,293.635
277,288.325
190,184.34
284,204.955
392,342.17
485,613.52
433,408.03
640,522.995
263,361.415
558,506.615
679,675.335
886,829.825
731,565.625
412,443.79
369,399.155
469,405.87
250,251.5
891,963.575
639,576.24
346,370.48
308,379.19
431,460.855
93,150.815
788,817.76
547,578.02
755,598.855
514,363.14
500,562.865
700,708.275
252,329.945
229,216.865
400,399.145
529,446.53
327,360.895
450,424.6
373,401.015
624,625.12
564,602.56
461,483.985
352,440.43
333,409.44
511,437.47
180,183.16
469,471.725
519,487.43
409,282.51
450,390.305
308,355.15
267,296.37
826,760.565
372,331.46
389,513.09
549,520.915
1090,894.07
250,223.61
1716,1847.565
233,213.195
776,656.655
168,241.865
645,639.92
292,243.345
388,407.67
194,195.59
346,242.695
702,824.24
2736,2793.915
192,227.425
390,361.62
335,388.97
443,296.195
345,438.71
521,514.15
513,501.285
271,387.03
550,430.215
700,696.905
370,301.16
227,357.585
174,219.71
276,314.035
657,794.995
564,554.495
492,416.165
250,320.215
881,875.035
331,276.205
231,225.935
403,280.145
365,299.92
637,500.015
337,326.69
351,402.04
532,438.95
288,322.105
418,374.065
491,507.17
914,956.475
172,233.825
239,215.73
333,230.1
221,279.905
221,266.285
245,250.135
281,290.84
412,464.215
620,669.375
888,674.045
234,237.18
205,228.505
393,436.77
262,255.47
533,419.495
231,227.425
520,497.895
594,635.0
467,525.33
348,334.8
363,381.23
464,451.665
280,221.135
309,290.485
320,285.385
267,309.805
449,437.325
481,517.365
369,405.335
476,492.08
463,423.84
550,473.595
375,259.485
201,246.475
377,401.59
286,399.89
532,549.395
429,325.99
421,362.02
128,136.295
210,214.655
267,211.185
614,660.655
203,171.155
427,431.91
442,468.31
509,401.28
343,501.195
613,579.125
195,240.255
374,406.49
157,197.315
243,450.24
315,301.74
251,275.975
326,264.53
504,692.92
316,268.495
533,479.22
793,607.8
363,313.41
419,505.515
380,384.065
488,530.695
285,350.455
325,348.585
532,418.325
587,556.915
215,193.64
266,276.2
308,350.915
219,273.39
469,385.635
703,642.315
375,455.17
527,363.82
418,458.05
246,231.2
229,300.415
1012,1014.505
227,259.88
274,392.74
783,860.085
423,381.275
421,519.25
383,344.555
206,306.58
225,230.785
639,541.88
536,530.355
530,507.295
198,184.58
272,233.225
210,332.09
500,525.735
262,366.12
275,372.315
303,297.535
605,600.915
203,281.155
314,291.32
334,342.115
290,310.01
354,235.505
202,275.06
297,293.01
416,323.025
394,360.2
479,369.915
608,615.785
227,213.455
936,817.07
492,398.89
571,558.205
580,430.225
268,225.33
483,455.83
546,528.46
414,343.14
540,671.87
317,358.1
580,550.47
288,260.855
412,339.825
401,313.705
489,378.535
133,180.935
497,387.545
390,390.635
485,361.765
510,445.605
340,242.72
306,248.165
347,396.055
450,403.69
239,275.01
248,282.265
455,391.885
876,732.7
437,399.035
310,231.075
457,437.135
147,231.035
412,434.285
222,287.18
622,661.685
557,455.4
308,332.16
241,273.77
255,331.005
522,444.34
437,406.65
332,348.385
871,961.165
353,284.76
105,255.85
250,291.505
395,315.015
267,199.4
430,437.895
522,472.305
541,396.265
712,741.985
457,447.69
214,250.21
328,275.975
201,342.355
599,577.295
614,528.65
239,439.24
285,388.83
653,446.995
266,282.83
304,458.295
477,434.535
715,819.425
262,221.9
438,469.55
544,500.125
401,407.61
367,464.635
450,308.05
310,420.1
411,347.85
146,298.055
570,475.07
418,386.23
512,440.17
256,421.96
860,738.835
558,586.48
541,428.595
180,246.28
262,219.405
185,221.97
557,494.36
207,227.71
338,235.215
429,326.44
297,380.515
404,527.465
513,439.715
308,371.86
467,395.885
124,137.745
867,957.69
180,220.96
818,788.84
245,398.48
693,782.125
2262,2133.335
607,466.01
413,461.865
249,301.34
432,522.575
437,474.965
630,612.95
218,242.475
150,219.815
1058,951.92
508,480.945
241,269.11
517,414.87
480,617.13
2424,2321.235
357,298.76
231,183.65
1014,1027.49
525,582.68
688,621.995
515,550.995
585,539.445
926,790.075
396,397.84
578,555.945
432,423.305
883,820.24
335,346.835
299,342.555
538,537.32
274,369.465
345,412.775
333,348.085
256,265.035
178,219.16
174,242.76
1089,904.56
990,870.13
292,388.315
448,442.465
308,306.89
542,411.12
531,575.275
369,383.275
387,318.65
496,467.3
1218,1349.35
904,805.72
903,744.33
264,189.435
300,303.3
490,379.55
663,648.615
247,272.305
394,455.315
357,294.625
461,316.44
612,657.67
494,489.885
535,500.47
248,226.93
291,255.74
266,266.3
616,770.34
293,442.305
469,493.305
492,437.615
288,216.99
235,276.735
321,360.215
576,547.43
603,506.205
311,335.82
613,500.88
486,535.95
187,170.235
583,522.45
631,501.84
296,281.17
232,313.095
812,866.305
382,288.905
470,435.49
305,277.52
322,321.14
543,486.77
582,568.1
315,255.72
442,615.695
890,815.885
216,288.19
654,523.32
502,464.985
512,439.92
623,528.245
259,305.76
283,290.435
575,612.25
284,311.05
938,992.405
194,185.905
691,670.005
524,618.1
492,424.875
414,363.575
527,427.815
435,583.915
842,698.13
986,941.11
291,390.29
325,319.57
607,528.69
884,725.49
342,253.56
701,668.585
232,247.565
596,571.195
276,290.12
516,443.285
257,296.235
495,437.93
441,345.75
343,370.275
373,399.045
574,570.075
186,252.84
672,814.465
193,310.565
367,386.74
354,383.33
408,370.505
492,401.265
324,287.675
606,624.235
630,615.085
339,284.885
681,575.715
246,411.655
837,873.17
785,804.795
652,501.47
628,522.13
372,296.19
422,392.595
181,260.045
532,700.13
449,449.9
535,402.475
383,328.44
564,554.33
303,384.585
1575,1349.545
866,753.695
396,604.805
237,195.205
455,522.025
338,424.495
739,650.245
239,221.875
871,702.755
840,924.695
487,542.845
1038,1017.255
209,194.045
257,370.38
325,339.06
588,531.795
376,318.705
563,571.005
1848,1653.64
335,367.13
640,573.4
270,292.66
458,512.4
499,429.79
213,264.32
161,216.42
686,524.45
556,573.345
408,398.455
218,241.255
403,350.125
279,299.73
809,828.195
854,902.93
385,320.625
413,344.41
535,517.86
241,335.11
963,887.175
550,533.515
507,454.035
856,882.97
344,365.915
148,222.095
548,395.1
316,272.77
375,491.05
171,245.105
359,465.02
406,286.715
221,245.5
500,447.26
305,466.59
673,408.07
454,522.895
356,418.465
269,237.545
574,536.975
405,351.74
320,336.4
267,283.685
780,702.81
260,221.365
176,226.125
417,351.24
393,386.4
348,441.98
1002,835.62
289,194.765
404,472.455
269,288.52
789,789.66
439,404.33
216,324.105
2295,2455.84
256,237.2
334,364.82
280,351.365
273,242.605
650,566.29
221,254.67
238,246.755
194,174.42
576,498.08
423,394.785
190,213.205
501,447.025
272,264.915
589,433.77
367,413.695
476,418.525
490,638.045
681,695.51
553,564.075
437,522.82
477,419.765
437,302.77
261,242.09
124,232.555
249,243.47
174,248.445
504,504.905
358,442.9
146,289.36
387,511.99
485,482.515
360,339.99
673,597.4
432,387.345
461,553.04
382,434.0
383,384.07
243,335.095
384,360.31
567,603.63
328,250.245
507,469.725
547,411.175
215,317.46
276,264.015
321,357.875
1006,1028.755
144,215.135
330,263.245
167,254.98
373,354.955
252,377.725
658,447.465
368,268.81
520,512.795
251,461.515
383,334.55
226,284.985
572,550.175
240,279.87
241,444.095
290,210.58
444,372.445
392,384.8
287,394.26
407,447.65
242,222.93
629,490.565
379,295.055
610,684.21
432,413.135
590,585.79
409,344.395
431,462.53
317,296.46
825,745.025
340,264.03
577,469.28
372,496.795
452,471.075
320,315.845
449,372.495
307,407.905
454,410.7
337,383.855
280,378.555
515,383.175
344,244.555
488,467.58
828,766.645
465,413.145
380,434.17
528,441.365
514,567.86
761,592.025
188,288.96
445,357.175
383,460.21
555,415.465
409,425.545
365,458.575
241,377.805
321,338.15
683,541.4
407,372.435
400,436.065
258,391.835
346,416.74
426,406.04
960,835.375
534,437.665
379,524.84
378,558.885
370,405.95
276,339.325
391,400.065
588,707.69
551,476.475
398,396.28
2340,2214.805
627,639.61
390,445.355
229,384.74
458,336.11
267,291.485
248,333.075
167,238.545
377,296.64
486,458.06
261,282.33
434,337.365
352,282.805
321,243.205
160,144.145
501,411.665
222,252.705
384,328.135
333,248.92
327,417.69
366,263.29
142,227.565
373,399.4
473,475.32
520,461.135
635,573.83
258,221.795
577,539.095
664,650.275
186,387.455
360,361.34
204,205.34
270,294.505
497,537.485
424,477.13
530,584.675
342,337.875
278,301.485
358,374.29
551,530.805
462,373.395
267,307.17
694,644.54
409,495.095
378,311.08
492,401.885
609,534.61
571,513.29
502,367.27
334,267.945
491,479.075
383,372.85
299,230.14
391,387.215
463,387.615
369,480.035
488,430.125
440,450.835
627,567.075
561,436.805
497,429.555
618,652.945
744,657.455
317,461.51
519,472.655
405,305.55
798,883.955
968,794.52
167,197.71
232,198.595
526,359.32
450,438.095
465,537.785
689,624.085
411,298.32
928,895.45
491,520.83
501,421.39
274,422.965
176,243.27
350,370.88
598,481.865
396,383.83
121,239.435
574,465.465
219,207.16
649,610.265
461,518.775
601,628.395
244,263.695
232,275.7
619,567.23
1220,1250.97
506,414.95
334,390.205
678,555.17
359,421.025
642,476.965
265,316.745
598,401.865
510,399.54
335,447.46
497,600.92
314,214.34
386,483.28
333,276.965
366,372.725
207,293.19
269,241.475
345,339.17
340,308.53
174,317.17
277,241.645
224,264.05
187,189.305
193,300.49
383,432.13
423,395.505
377,446.265
367,366.555
566,557.055
223,309.865
760,633.13
370,231.98
451,397.52
401,358.8
251,207.82
197,220.06
408,443.505
672,741.98
296,342.545
577,479.63
307,268.19
720,648.075
546,568.125
125,215.885
524,564.935
281,274.935
413,424.175
807,908.465
586,627.445
226,335.635
585,451.075
534,480.48
248,258.825
758,717.865
265,357.21
427,507.13
253,298.23
916,960.52
780,714.21
